Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
striped dress,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlineLBorder5,7773,9S4ZB7MgzZmiY6yZw
striped dress,Green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlineLBorder6,7774,sowdQdeEo3NcXXyi4
striped dress,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlineLBorder7,7775,7bbuxDsKzXH8RLQWp
striped halter dress,Pink,No,1500,375,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHalterneckstripe0,4290,bQnhA4LroLryGj5CT
striped halter dress,Green,No,1500,375,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHalterneckstripe1,7785,BYLxXcyq29Bip2MSj
striped halter dress,Orange,No,1500,375,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHalterneckstripe2,7786,hNu44KnmBXog8JrkC
striped halter dress,Light blue,No,1500,375,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Elegant,everyday; comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHalterneckstripe3,7787,zyfDB5e3txdaoGB9Z
striped maxi dress,Red,No,1400,350,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,For sale,TopsTexOnepieceAlongNStripe0,4729,6LWBteQMkif5vtx9T
striped maxi dress,Blue,No,1400,350,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,For sale,TopsTexOnepieceAlongNStripe1,7782,khh4v9EEnS8wnEr6C
striped maxi dress,Green,No,1400,350,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,For sale,TopsTexOnepieceAlongNStripe2,7783,KWQLF7SKgSnFc9GzE
striped maxi dress,Orange,No,1400,350,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,For sale,TopsTexOnepieceAlongNStripe3,7784,S9mGKjrbgmatknCJp
stylish jumpsuit,Black,No,2100,525,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceSalopetteLAllinone0,5350,noXLfbTbxoE67D4hA
stylish jumpsuit,Gray,No,2100,525,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceSalopetteLAllinone1,9039,5FKvKz54hm723GK9B
stylish jumpsuit,Beige,No,2100,525,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceSalopetteLAllinone2,9040,s5qhiuNxY7s3BAHC7
stylish jumpsuit,Avocado,No,2100,525,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceSalopetteLAllinone3,9041,TietcQ35K3xvXYrWv
stylish jumpsuit,Pink,No,2100,525,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceSalopetteLAllinone4,9042,94DmCuRGd4mFdGMyZ
suit of lights,Black,No,2520,630,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLBull0,3613,nksnAeQbzLJGgnWaf
suit of lights,Red,No,2520,630,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLBull1,9508,e4QABcKg8zWZbQZuM
suit of lights,Blue,No,2520,630,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLBull2,9509,tR83oeqzpe7Yw4Drf
suit of lights,Green,No,2520,630,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLBull3,9510,38XHCS3nmLXnthsPe
suit of lights,Pink,No,2520,630,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLBull4,9511,4ysGeSFH2FaZW7sPi
suit with stand-up collar,Black,No,1800,450,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,TopsTexOnepieceOverallLHighcollar0,5653,4Nq3p7TmykyKnqnBq
suit with stand-up collar,Avocado,No,1800,450,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,TopsTexOnepieceOverallLHighcollar1,7569,ag8zvhRSMjHXZg72H
suit with stand-up collar,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,TopsTexOnepieceOverallLHighcollar2,7570,HgHRXi8dLSbjsXwYE
suit with stand-up collar,Beige,No,1800,450,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,For sale,TopsTexOnepieceOverallLHighcollar3,7571,BncnM5Ny97bTZPwYY
sunflower dress,White,No,1500,375,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNSunflower0,4432,ez9RRPbuebxXe5dcF
sunflower dress,Orange,No,1500,375,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNSunflower1,9428,pzCD5hEGe97653ZKB
sunflower dress,Navy blue,No,1500,375,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNSunflower2,9429,iXPxerNqpsTjkwed6
superhero uniform,Blue,No,3640,910,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,TopsTexOnepieceOverallLSuper0,4475,62LLmjmBRQSkAPSPT
superhero uniform,Red,No,3640,910,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,TopsTexOnepieceOverallLSuper1,9493,ssWu6a3nftC77rCDn
superhero uniform,Black,No,3640,910,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,TopsTexOnepieceOverallLSuper2,9494,Nryqdz8jDL6ShaRst
superhero uniform,Green,No,3640,910,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,For sale,TopsTexOnepieceOverallLSuper3,9495,3cCrJwA2zaZDr8ZmF
suspender outfit,Blue,No,1900,475,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,TopsTexOnepieceOverallLSuspenders0,3707,YxBtGrK5ioQki5irk
suspender outfit,Gray,No,1900,475,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,TopsTexOnepieceOverallLSuspenders1,8624,uKvphqcJQ4avZXurv
suspender outfit,Pink,No,1900,475,Pink,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,TopsTexOnepieceOverallLSuspenders2,8625,6gudRaQbCXiHwpA4J
suspender outfit,Black,No,1900,475,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,TopsTexOnepieceOverallLSuspenders3,8626,XQkDviKtvYmPYBtCp
suspender outfit,Light green,No,1900,475,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; formal; party,Yes,For sale,TopsTexOnepieceOverallLSuspenders4,8627,3ezeLjvNrDStX9uew
sweater dress,Olive,No,1470,367,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLKnit0,3234,2v8jNW2Kh3H7nkZPg
sweater dress,Beige,No,1470,367,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLKnit1,4158,Q87hhz8nTtAd9KJgB
sweater dress,Dark brown,No,1470,367,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLKnit2,4159,ujgvGBF88x82HtJzH
sweet dress,White,No,2700,675,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceBalloonHAngel0,4686,Yrv7bfwGNXfzrYZ3E
sweet dress,Purple,No,2700,675,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceBalloonHAngel1,9496,JKFW5b6hhdpetxynw
sweetheart dress,Navy blue,No,1600,400,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlongLBustier0,3696,oMeCzR5LtTqcAi46T
sweetheart dress,Peacock blue,No,1600,400,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlongLBustier1,9026,edYDKbgKaiqGKWXDj
sweetheart dress,Beige,No,1600,400,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlongLBustier2,9027,zwLZ9zybcGNDQmt9r
sweetheart dress,Greige,No,1600,400,Gray,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlongLBustier3,9028,ESQDqdF8dFyo68Kr5
sweetheart dress,Moss green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceAlongLBustier4,9029,32n3WfzP7GQeGvBrE
tango dress,Red,No,2600,650,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,TopsTexOnepieceBoxNTango0,5815,BprKNLQFLnCrqJcib
tango dress,Black,No,2600,650,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,TopsTexOnepieceBoxNTango1,7881,7hhyw8RsefYkrtFgt
tango dress,Pink,No,2600,650,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,TopsTexOnepieceBoxNTango2,7882,zZxLfPRGQtZN4suEN
tango dress,Blue,No,2600,650,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,TopsTexOnepieceBoxNTango3,7883,xpnNT7ezkqEGSpEp3
tango dress,Purple,No,2600,650,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,TopsTexOnepieceBoxNTango4,7884,qCY6o6iYiwbHWMNzH
tango dress,Green,No,2600,650,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,For sale,TopsTexOnepieceBoxNTango5,7885,ym65t9BuCJZomJ7dv
tee dress,Black,No,1500,375,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceBoxHTshirts0,4559,uP7oK4GMd7KE3z723
tee dress,Beige,No,1500,375,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceBoxHTshirts1,8383,WkSnZbnr2ZD9mxnQa
tee dress,Navy blue,No,1500,375,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceBoxHTshirts2,8384,Y5nxPXj6GJJEC3eH3
tee dress,White,No,1500,375,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceBoxHTshirts3,8385,ctRP6x3xsCaANRKEG
tee dress,Olive,No,1500,375,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceBoxHTshirts4,8386,gt5kWBvPBtXEeFyHk
tee dress,Red,No,1500,375,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,For sale,TopsTexOnepieceBoxHTshirts5,8387,LFi6EScuAF7vz7eq6
tiger-face tee dress,Black,No,1200,300,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,TopsTexOnepieceBoxHTiger0,4467,vQNGFq2nRMTWpzKCA
tiger-face tee dress,White,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,TopsTexOnepieceBoxHTiger1,8379,qg8G9hSMvLDDMd94J
tiger-face tee dress,Purple,No,1200,300,Orange,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,TopsTexOnepieceBoxHTiger2,8380,gyApPxgiZiECXD3z4
tiger-face tee dress,Pink,No,1200,300,Orange,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,TopsTexOnepieceBoxHTiger3,8381,cYc79javtdKuJmHFY
tiger-face tee dress,Yellow,No,1200,300,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,For sale,TopsTexOnepieceBoxHTiger4,8382,qicKv8gd3S7AhJoeA
tight punk outfit,Black,No,1920,480,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical,Yes,For sale,TopsTexOnepieceOverallLBondage0,4471,CgtCPJzTRFmQGDgeq
tight punk outfit,Red,No,1920,480,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical,Yes,For sale,TopsTexOnepieceOverallLBondage1,8571,MdftJJNMjsTFrNCkT
toga,Red,No,2520,630,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,For sale,TopsTexOnepieceBlongHToga0,3570,JAYjXPPCjbZnNgSsx
toga,Purple,No,2520,630,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,For sale,TopsTexOnepieceBlongHToga1,8126,ZLDncjdmLRePe5bqS
tropical muumuu,Mint,No,1800,450,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNMuumuu0,2687,cWn8ZZpwoqWGBTLpu
tropical muumuu,White,No,1800,450,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNMuumuu1,9576,DAqP2u2cw8biwpwQY
tropical muumuu,Blue,No,1800,450,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNMuumuu2,9577,jGJFRa8QvihrvYLsu
tropical muumuu,Yellow,No,1800,450,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNMuumuu3,9578,TQ2zCN9ccFQ2xw62z
tropical muumuu,Pink,No,1800,450,Pink,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNMuumuu4,9579,tu6csuWYY939L6iHT
tuna-sushi costume,White,No,1920,480,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceRibNTuna,5615,wDxtwQAdiSc24wK4y
tweed dress,Yellow,No,1600,400,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlineLTweed0,2677,itQzhak6BKp5iHwGb
tweed dress,Pink,No,1600,400,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlineLTweed1,8803,zXE27nFtkpe9GduTj
tweed dress,Blue,No,1600,400,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlineLTweed2,8804,oJbETtFjGojnocBNb
Victorian dress,Navy blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceDressLMexico0,9834,Zwvjd8zzJqhbiTACn
Victorian dress,Green,No,2520,630,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceDressLMexico1,12078,kst99iXpr9cX8vMBv
Victorian dress,Beige,No,2520,630,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceDressLMexico2,12079,Ck4FNxJMWnnPR546s
Victorian dress,Red,No,2520,630,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceDressLMexico3,12080,9NMWFcgyYpF33K7gu
Victorian dress,Blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceDressLMexico4,12081,iAhPasxQcG292i2PM
Victorian dress,Orange,No,2520,630,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceDressLMexico5,12082,p5GdaCE5TpX2fAwid
visual-punk dress,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,Yes,For sale,TopsTexOnepieceBalloonHVisual0,11179,saDKL8jq7C4ALKtox
visual-punk outfit,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLVisualBlack,4563,omTRcQc5nXbDjLuns
water-egg outfit,None,Yes,NFS,1200,Purple,Beige,1x1,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,Yes,Not for sale,TopsTexOnepieceRibNEggfish0,12454,A4kd9kjpNtpYua87N
watermelon dress,Red,No,1500,375,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; vacation,Yes,For sale,TopsTexOnepieceAlineNWatermelon,3287,wPvkshyMWbTjNd3o8
wedding tuxedo,NA,No,12000,3000,White,Blue,1x1,Wedding Season,,All Year,No,1.2.0,Elegant,fairy tale; formal; theatrical,Yes,Not for sale,TopsTexOnepieceOverallLJune0,12497,cDKNzhCQK4dSqwFrS
wizard's robe,Blue,No,4000,1000,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; party,Yes,For sale,TopsTexOnepieceRobeLWizard0,4273,rnFGTmxH9YcuA2Zng
wizard's robe,Purple,No,4000,1000,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; party,Yes,For sale,TopsTexOnepieceRobeLWizard1,8691,bE78MLZ2XqMF7kCmr
